Species,CrossType,Lifestage,Year,Timepoint,Temp2,Temp,Treatment,Cone,Mom,Dad,Cross,popcross2,Family,Tank,Tank.Name,Cassette,Plate.Slide,No. juveniles on slide,Well,Recruit,IndID,Clump/Single,Survival,microPAM ,Live Coral ID Number,Area (mm^2),Coral Red Mean,Coral Green Mean,Coral Blue Mean,Coral Hue Mean,Coral Saturation Mean,Coral Brightness Mean,F microPAM,Fm' microPAM,Y(II) microPAM,popcross
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,5,SR2,495,1175,3,C,2,SR2.495.1175.2,S,1,,2,0.7839,154.9045,155.8534,151.4924,56.4494,7.9003,156.3734,,,,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,5,SR2,495,1175,3,C,3,SR2.495.1175.3,S,1,X,3,0.5578,147.6975,148.0603,143.9039,53.4704,8.3378,148.8845,0.0162,0.0338,0,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,5,SR2,495,1266,2,C,1,SR2.495.1266.1,S,1,X,0,0.462,117.495,105.918,97.992,17.457,42.317,117.495,0.0186,0.0338,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,5,SR2,495,1266,2,A,2,SR2.495.1266.2,S,1,,0,0.27,139.971,137.709,129.674,43.848,19.719,140.514,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C48,Davies6,Martin2,Davies6 x Martin2,DaviesxMartin,H.F87,5,SR2,495,2916,2,C,1,SR2.495.2916.1,S,1,X,0,0.37,152.689,151.294,143.474,37.435,15.75,153.099,0.0382,0.0779,0.509,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C48,Davies6,Martin2,Davies6 x Martin2,DaviesxMartin,H.F87,5,SR2,495,2916,2,C,2,SR2.495.2916.2,S,0,,,,,,,,,,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,5,SR2,504,1231,1,B,1,SR2.504.1231.1,S,1,X,0,0.472,138.82,139.62,133.8,55.281,12.009,140.387,0.0608,0.1181,0.485,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,504,2729,2,D,1,SR2.504.2729.1,S,1,X,1,0.4369,141.3629,140.9017,136.003,54.7739,11.1622,142.184,0.0167,0.0309,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,5,SR2,504,2729,2,D,2,SR2.504.2729.2,S,1,,0,0.43,139.871,138.792,135.842,59.705,8.863,140.54,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,504,3123,3,B,1,SR2.504.3123.1,S,1,X,1,0.8862,151.3176,150.06,144.9043,38.4213,11.0195,151.6742,0.025,0.0564,0.557,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,504,3123,3,A,2,SR2.504.3123.2,S,1,,2,0.8269,156.6861,153.7035,148.9395,32.4317,12.4309,156.8315,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,5,SR2,504,3123,3,B,3,SR2.504.3123.3,S,1,,3,0.4261,138.9927,137.7505,133.3394,49.5535,11.5847,139.5748,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,6,SR3,292,1656,2,A,1,SR3.292.1656.1,S,1,,0,0.76,144.325,147.308,140.649,83.681,15.019,147.69,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,6,SR3,292,1656,2,A,2,SR3.292.1656.2,S,1,X,1,0.763,153.0922,155.3652,148.6568,58.6316,11.0035,155.5185,0.0093,0.0142,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,292,1907,3,B,1,SR3.292.1907.1,S,1,X,0,0.823,144.516,142.065,134.109,39.769,20.543,144.483,0.0206,0.0363,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,292,1907,3,C,2,SR3.292.1907.2,S,1,,1,0.47,143.3283,143.2672,133.11,42.2643,19.259,144.1548,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,292,1907,3,D,3,SR3.292.1907.3,S,1,,0,0.908,146.337,143.564,130.575,38.082,29.901,146.827,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,6,SR3,341,1941,2,C,1,SR3.341.1941.1,S,1,X,0,0.421,132.261,129.662,114.613,36.707,34.267,132.447,0.0093,0.0162,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,6,SR3,341,1941,2,A,2,SR3.341.1941.2,S,1,,1,0.456,150.3099,150.0209,140.3249,41.4036,17.6683,150.9981,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,C,1,SR3.341.2807.1,C,1,,0,1.518,157.388,156.817,148.771,41.008,14.567,158.043,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,D,2,SR3.341.2807.2,S,1,X,1,0.7646,147.3762,146.6835,138.8239,39.1709,15.2844,147.929,0.0191,0.0377,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,B,3,SR3.341.2807.3,S,1,,2,0.8384,155.5446,153.9144,141.8743,37.5766,22.4348,155.7948,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,6,SR3,341,2807,4,B,4,SR3.341.2807.4,S,1,,3,0.9143,153.4459,152.8278,143.1327,41.1954,17.5716,154.0094,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,6,SR3,359,1442,3,C,1,SR3.359.1442.1,S,1,,0,0.765,137.184,140.043,134.063,71.705,12.137,140.185,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,6,SR3,359,1442,3,C,2,SR3.359.1442.2,S,1,X,0,0.744,140.53,141.56,133.23,57.84,17.602,142.497,0.0196,0.0382,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,359,1627,5,B,1,SR3.359.1627.1,S,1,,1,0.3979,137.4535,138.7563,131.9132,52.7997,13.2832,139.2304,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,359,1627,5,A,2,SR3.359.1627.2,S,1,X,2,0.657,144.3674,147.1087,139.5224,61.1418,13.2978,147.2058,0.0181,0.0319,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,359,1627,5,B,3,SR3.359.1627.3,S,1,,0,0.709,144.85,144.56,131.28,48.797,28.008,146.257,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,359,1627,5,D,4,SR3.359.1627.4,S,1,,0,0.778,134.54,125.51,103.075,31.422,60.321,134.565,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,359,1627,5,C,5,SR3.359.1627.5,S,1,,3,1.0426,144.2302,146.9503,140.7876,64.2001,11.0155,147.0559,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,6,SR3,359,1678,1,C,1,SR3.359.1678.1,S,1,X,0,0.51,144.299,145.431,132.022,48.5,24.227,146.079,0.0132,0.0255,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,6,SR3,367,1214,1,B,1,SR3.367.1214.1,S,1,X,0,0.574,135.602,129.296,115.122,32.034,38.517,135.732,0.0186,0.0324,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,367,1519,3,B,1,SR3.367.1519.1,C,1,,1,1.087,139.4458,140.7318,135.9263,61.2879,9.8555,141.1698,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,367,1519,3,C,2,SR3.367.1519.2,C,1,,2,1.2693,147.0722,147.5363,142.6329,47.7746,9.2107,148.2041,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,367,1519,3,D,3,SR3.367.1519.3,S,1,X,0,0.664,140.169,138.679,129.14,43.576,22.406,140.923,0.0132,0.0289,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,6,SR3,386,1966,3,B,1,SR3.386.1966.1,S,1,,0,0.487,139.174,138.215,126.041,42.199,25.181,139.971,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,6,SR3,386,1966,3,C,2,SR3.386.1966.2,S,1,X,1,0.891,145.0896,146.0831,138.4533,53.2629,14.3086,146.7115,0.0137,0.0265,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,6,SR3,386,1966,3,B,3,SR3.386.1966.3,S,0,,,,,,,,,,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,6,SR3,386,2313,2,C,1,SR3.386.2313.1,S,1,X,1,0.6158,147.1366,147.731,138.2531,45.9799,17.1215,148.4096,0.0103,0.0191,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,6,SR3,386,2313,2,D,2,SR3.386.2313.2,S,1,X,0,0.29,118.99,115.321,93.922,36.185,53.423,119.044,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,6,SR3,386,3125,2,C,1,SR3.386.3125.1,S,1,,0,0.656,146.44,144.6,134.84,37.126,21.183,146.764,,,,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,6,SR3,386,3125,2,C,2,SR3.386.3125.2,S,1,X,1,0.716,140.9537,140.5474,129.4351,41.0618,21.4522,141.5728,0.0245,0.0475,0.485,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C103,Davies12,Martin15,Davies12 x Martin15,DaviesxMartin,H.F102,6,SR3,631,1129,2,A,1,SR3.631.1129.1,S,1,X,0,0.303,136.969,137.5,125.749,46.074,22.668,138.244,0.0127,0.023,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C103,Davies12,Martin15,Davies12 x Martin15,DaviesxMartin,H.F102,6,SR3,631,1129,2,B,2,SR3.631.1129.2,S,1,,0,0.385,139.288,140.326,128.58,48.704,21.892,140.924,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,6,SR3,631,3162,4,B,1,SR3.631.3162.1,S,1,,0,0.374,137.806,138.002,131.15,44.885,13.793,138.844,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,6,SR3,631,3162,4,C,2,SR3.631.3162.2,S,1,,0,0.176,118.556,111.109,88.141,32.27,65.41,118.559,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,6,SR3,631,3162,4,A,3,SR3.631.3162.3,S,1,,0,0.249,123.048,120.687,101.975,38.674,44.406,123.403,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,6,SR3,631,3162,4,A,4,SR3.631.3162.4,S,1,X,0,0.234,127.264,127.264,115.563,43.394,24.406,128.106,0.0534,0.1049,0.491,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C53,WOO4,Martin3,WOO4 x Martin3,WOOxMartin,H.F1,6,SR3,650,1179,1,B,1,SR3.650.1179.1,S,1,X,0,0.844,154.961,153.706,146.58,46.7,14.916,155.588,0.0319,0.0627,0.492,WOOxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,6,SR3,650,1671,1,B,1,SR3.650.1671.1,S,1,X,1,0.4954,143.1095,142.8856,133.8328,43.0438,17.3974,143.8806,0.0186,0.0368,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,6,SR3,650,2323,1,B,1,SR3.650.2323.1,C,1,X,2,1.185,150.6014,152.2138,145.0186,53.9972,12.3023,152.5334,0.0275,0.0505,0.456,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,6,SR3,650,2884,3,D,1,SR3.650.2884.1,S,1,,0,0.534,143.62,139.67,121.67,35.088,38.814,143.679,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,6,SR3,650,2884,3,C,2,SR3.650.2884.2,S,1,,0,0.259,131.84,126.4,104.46,34.363,52.635,131.882,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,6,SR3,650,2884,3,D,3,SR3.650.2884.3,S,1,X,0,0.594,141.14,136.77,118.46,34.742,40.955,141.207,0.0245,0.0505,0.515,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C126,Davies14,Martin17,Davies14 x Martin17,DaviesxMartin,H.F42,6,SR3,657,2366,1,C,1,SR3.657.2366.1,S,1,X,0,0.198,138.26,139.39,132.92,59.979,13.387,139.934,0.0162,0.026,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,6,SR3,657,2792,1,A,1,SR3.657.2792.1,S,1,X,0,1.161,144.055,146.127,144.352,90.215,5.4,146.434,0.0044,0.0069,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,657,2946,2,C,1,SR3.657.2946.1,S,1,,0,0.767,133.862,132.922,122.716,39.043,21.836,134.3,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,3,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,6,SR3,657,2946,2,C,2,SR3.657.2946.2,S,1,X,0,0.444,149.844,146.632,135.617,37.921,25.145,150.108,0.0294,0.0569,0.483,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,1,SC1,294,1429,1,B,1,SC1.294.1429.1,S,1,X,1,0.4123,124.6391,120.2541,106.1678,32.2883,37.9611,124.6602,0.0157,0.0304,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,1,SC1,294,2712,1,D,1,SC1.294.2712.1,S,1,X,0,0.403,115.476,114.086,106.675,35.66,19.459,115.758,0.0083,0.0127,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,1,SC1,294,2837,1,A,1,SC1.294.2837.1,C,1,X,1,1.1628,133.3962,131.5383,123.4331,34.5229,18.9979,133.5715,0.0054,0.0088,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,353,1244,2,C,1,SC1.353.1244.1,S,1,X,0,0.702,103.314,96.314,75.975,31.469,68.636,103.319,0.0289,0.0559,0.482,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,353,1244,2,C,2,SC1.353.1244.2,S,1,,0,0.954,117.2,113.763,101.917,34.098,33.924,117.385,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,1,SC1,353,1257,5,A,4,SC1.353.1257.4,S,1,,0,1.153,120.052,116.751,104.432,35.256,33.877,120.257,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,1,SC1,353,1257,5,A,5,SC1.353.1257.5,S,1,X,0,0.549,106.889,101.041,83.044,31.915,57.115,106.889,0.0294,0.0554,0.469,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,1,SC1,353,1257,5,C,2,SC1.353.1257.2,C,0,,,,,,,,,,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,1,SC1,353,1257,5,D,1,SC1.353.1257.1,S,1,,0,1.102,122.457,114.331,93.928,32.427,63.101,122.548,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,1,SC1,353,1257,5,D,3,SC1.353.1257.3,S,1,,0,0.6,97.615,90.866,71.572,32.082,69.437,97.666,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,1,SC1,353,1669,1,B,1,SC1.353.1669.1,S,0,X,,,,,,,,,0.0873,0.1912,0.544,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,384,1415,4,A,3,SC1.384.1415.3,S,1,,3,0.9496,129.9913,127.7839,118.7602,34.4418,22.2323,130.1645,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,384,1415,4,B,2,SC1.384.1415.2,S,1,,2,1.135,130.7667,126.0287,113.3187,30.8215,33.8802,130.7739,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,384,1415,4,C,4,SC1.384.1415.4,S,1,X,4,1.1034,130.4358,128.7787,121.3529,35.1286,17.9744,130.6884,0.0127,0.0216,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,384,1415,4,D,1,SC1.384.1415.1,S,1,,1,0.7433,109.2903,104.145,94.1439,28.1205,35.1838,109.3213,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,384,1691,2,A,1,SC1.384.1691.1,S,1,,0,0.813,108.321,103.598,91.708,30.52,39.937,108.356,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,384,1691,2,B,2,SC1.384.1691.2,S,1,X,1,0.6509,124.5225,117.8351,103.0437,28.7034,43.7511,124.5225,0.0299,0.0583,0.487,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,1,SC1,384,3196,3,A,3,SC1.384.3196.3,S,1,X,0,0.338,104.851,95.203,76.958,27.416,68.118,104.852,0.0201,0.0387,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,1,SC1,384,3196,3,A,2,SC1.384.3196.2,S,1,,0,0.391,125.887,119.457,104.131,29.68,48.907,125.889,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,1,SC1,384,3196,3,D,1,SC1.384.3196.1,S,1,,0,0.439,111.675,104.796,91.424,27.749,46.687,111.645,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,1,SC1,394,1293,1,C,1,SC1.394.1293.1,S,1,X,1,0.4449,130.136,126.137,116.861,29.3008,25.7484,130.1472,0.0123,0.023,0,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,1,SC1,394,1693,1,A,1,SC1.394.1693.1,S,1,X,0,0.54,117.975,109.865,92.232,26.167,46.938,117.975,0.0221,0.0426,0,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,435,1243,2,A,2,SC1.435.1243.2,S,1,,0,0.227,97.979,83.247,48.73,29.354,129.261,97.979,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,1,SC1,435,1243,2,B,1,SC1.435.1243.1,S,1,X,0,0.901,104.103,90.779,64.858,27.798,99.592,104.103,0.1319,0.2755,0.521,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,1,SC1,435,2314,1,B,1,SC1.435.2314.1,S,1,X,2,0.5889,122.8512,119.5024,107.2055,33.4335,32.4586,122.8921,0.0132,0.025,0,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,1,SC1,435,2397,1,D,1,SC1.435.2397.1,S,1,X,0,0.486,112.242,105.32,87.778,30.297,55.487,112.245,0.0211,0.0412,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,1,SC1,494,1463,1,B,1,SC1.494.1463.1,S,1,X,1,0.9095,132.8595,131.3625,123.0529,36.2621,19.1443,133.1646,0.0088,0.0147,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,1,SC1,494,1684,2,B,2,SC1.494.1684.2,C,1,,0,1.136,129.798,127.299,119.055,33.753,21.48,129.994,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,1,SC1,494,1684,2,C,1,SC1.494.1684.1,S,1,X,1,1.0207,133.8351,131.517,122.4163,33.8217,21.7076,133.9484,0.0176,0.0304,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,1,SC1,494,2394,2,A,1,SC1.494.2394.1,S,1,X,0,0.814,131.009,130.441,126.27,47.407,10.202,131.648,0.0088,0.0152,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,1,SC1,494,2394,2,B,2,SC1.494.2394.2,S,1,,0,0.751,126.448,125.793,120.536,40.064,12.629,127.006,,,,MARxMAR
